"datasheet modifications: removed spaces, special characters, and unnecessary capital letters from col names, copied and pasted in data from different channels from raw data file into this main csv.",,,,,,,,,,,,,,,,,,,,,,
Id,date,delta_T_min,sensor,calibration,user,oxygen,oxygen_unit,temp,temp_unit,pressure,pressure_unit,mode,salinity_pmil,user_signal_intensity,error,error_code,phase,amplitude_uV,reference_amplitude_uV,signal_LED_current,ref_LED_current,battery_V
6664,1/12/20 17:25:43,84.987,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.560,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.870,24419,39957.45,36.00,52.50,#N/A
6668,1/12/20 17:25:46,85.037,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.555,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.876,24435,39953.69,36.00,52.50,#N/A
6672,1/12/20 17:25:49,85.087,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.550,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.879,24427,39954.28,36.00,52.50,#N/A
6676,1/12/20 17:25:52,85.137,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.564,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.862,24429,39956.55,36.00,52.50,#N/A
6680,1/12/20 17:25:55,85.187,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.560,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.870,24423,39956.72,36.00,52.50,#N/A
6684,1/12/20 17:25:58,85.237,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.565,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.864,24424,39958.14,36.00,52.50,#N/A
6688,1/12/20 17:26:01,85.287,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.563,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.863,24421,39954.33,36.00,52.50,#N/A
6692,1/12/20 17:26:04,85.337,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.551,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.877,24423,39960.95,36.00,52.50,#N/A
6696,1/12/20 17:26:07,85.387,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.556,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.872,24421,39960.11,36.00,52.50,#N/A
6700,1/12/20 17:26:10,85.437,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.870,24419,39960.69,36.00,52.50,#N/A
6704,1/12/20 17:26:13,85.487,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.541,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.889,24418,39952.60,36.00,52.50,#N/A
6708,1/12/20 17:26:16,85.537,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.559,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.865,24416,39962.81,36.00,52.50,#N/A
6712,1/12/20 17:26:19,85.587,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.560,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.862,24405,39959.35,36.00,52.50,#N/A
6716,1/12/20 17:26:22,85.637,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.567,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.861,24417,39957.39,36.00,52.50,#N/A
6720,1/12/20 17:26:25,85.687,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.561,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.863,24415,39957.87,36.00,52.50,#N/A
6724,1/12/20 17:26:28,85.737,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.556,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.871,24399,39956.17,36.00,52.50,#N/A
6728,1/12/20 17:26:31,85.787,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.546,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.883,24397,39957.29,36.00,52.50,#N/A
6732,1/12/20 17:26:34,85.837,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.542,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.888,24404,39962.60,36.00,52.50,#N/A
6736,1/12/20 17:26:37,85.887,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.545,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.884,24404,39966.94,36.00,52.50,#N/A
6740,1/12/20 17:26:40,85.937,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.550,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.881,24404,39960.49,36.00,52.50,#N/A
6744,1/12/20 17:26:43,85.987,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.549,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.882,24400,39961.22,36.00,52.50,#N/A
6748,1/12/20 17:26:46,86.037,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.548,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.881,24401,39959.08,36.00,52.50,#N/A
6752,1/12/20 17:26:49,86.087,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.554,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.874,24405,39962.45,36.00,52.50,#N/A
6756,1/12/20 17:26:52,86.137,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.556,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.871,24393,39961.33,36.00,52.50,#N/A
6760,1/12/20 17:26:55,86.187,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.547,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.879,24398,39958.80,36.00,52.50,#N/A
6764,1/12/20 17:26:58,86.237,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.546,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.883,24387,39961.35,36.00,52.50,#N/A
6768,1/12/20 17:27:01,86.287,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.870,24397,39960.74,36.00,52.50,#N/A
6772,1/12/20 17:27:04,86.337,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.561,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.863,24396,39958.68,36.00,52.50,#N/A
6776,1/12/20 17:27:07,86.387,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.868,24401,39963.11,36.00,52.50,#N/A
6780,1/12/20 17:27:10,86.437,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.559,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.868,24389,39955.97,36.00,52.50,#N/A
6784,1/12/20 17:27:13,86.487,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.870,24404,39959.12,36.00,52.50,#N/A
6788,1/12/20 17:27:16,86.537,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.563,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.863,24377,39964.65,36.00,52.50,#N/A
6792,1/12/20 17:27:19,86.587,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.552,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.876,24386,39965.59,36.00,52.50,#N/A
6796,1/12/20 17:27:22,86.637,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.565,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.861,24375,39964.42,36.00,52.50,#N/A
6800,1/12/20 17:27:25,86.687,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.559,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.871,24378,39965.55,36.00,52.50,#N/A
6804,1/12/20 17:27:28,86.737,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.870,24363,39965.10,36.00,52.50,#N/A
6808,1/12/20 17:27:31,86.787,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.565,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.864,24385,39963.13,36.00,52.50,#N/A
6812,1/12/20 17:27:34,86.837,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.560,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.864,24383,39973.90,36.00,52.50,#N/A
6816,1/12/20 17:27:37,86.887,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.549,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.880,24360,39963.07,36.00,52.50,#N/A
6820,1/12/20 17:27:40,86.937,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.554,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.874,24379,39968.88,36.00,52.50,#N/A
6824,1/12/20 17:27:43,86.987,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.556,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.874,24374,39968.87,36.00,52.50,#N/A
6828,1/12/20 17:27:46,87.037,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.559,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.868,24366,39969.47,36.00,52.50,#N/A
6832,1/12/20 17:27:49,87.087,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.555,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.870,24368,39971.03,36.00,52.50,#N/A
6836,1/12/20 17:27:52,87.137,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.559,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.868,24370,39971.58,36.00,52.50,#N/A
6840,1/12/20 17:27:55,87.187,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.561,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.863,24367,39972.02,36.00,52.50,#N/A
6844,1/12/20 17:27:58,87.237,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.558,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.866,24367,39968.29,36.00,52.50,#N/A
6848,1/12/20 17:28:01,87.287,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.560,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.870,24365,39971.16,36.00,52.50,#N/A
6852,1/12/20 17:28:04,87.337,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.564,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.860,24366,39970.76,36.00,52.50,#N/A
6856,1/12/20 17:28:07,87.387,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.552,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.873,24354,39967.38,36.00,52.50,#N/A
6860,1/12/20 17:28:10,87.437,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.559,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.865,24364,39964.83,36.00,52.50,#N/A
6864,1/12/20 17:28:13,87.487,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.562,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.862,24354,39969.35,36.00,52.50,#N/A
6868,1/12/20 17:28:16,87.537,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.868,24358,39970.24,36.00,52.50,#N/A
6872,1/12/20 17:28:19,87.587,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.561,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.866,24354,39970.10,36.00,52.50,#N/A
6876,1/12/20 17:28:22,87.637,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.549,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.877,24356,39968.64,36.00,52.50,#N/A
6880,1/12/20 17:28:25,87.687,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.569,ppm (mg/L),10.826,°C,1018.000,hPa,Humid,0,0,,0,29.859,24353,39975.77,36.00,52.50,#N/A
6884,1/12/20 17:28:28,87.737,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.540,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.888,24358,39970.01,36.00,52.50,#N/A
6888,1/12/20 17:28:31,87.787,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.562,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.862,24343,39977.47,36.00,52.50,#N/A
6892,1/12/20 17:28:34,87.837,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.553,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.872,24342,39972.43,36.00,52.50,#N/A
6896,1/12/20 17:28:37,87.887,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.547,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.880,24352,39971.20,36.00,52.50,#N/A
6900,1/12/20 17:28:40,87.937,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.554,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.871,24339,39974.87,36.00,52.50,#N/A
6904,1/12/20 17:28:43,87.987,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.564,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.860,24339,39977.16,36.00,52.50,#N/A
6908,1/12/20 17:28:46,88.037,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.562,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.864,24332,39967.32,36.00,52.50,#N/A
6912,1/12/20 17:28:49,88.087,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.551,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.878,24340,39975.33,36.00,52.50,#N/A
6916,1/12/20 17:28:52,88.137,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.559,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.865,24347,39978.49,36.00,52.50,#N/A
6920,1/12/20 17:28:55,88.187,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.552,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.873,24325,39976.30,36.00,52.50,#N/A
6924,1/12/20 17:28:58,88.237,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.553,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.872,24338,39975.73,36.00,52.50,#N/A
6928,1/12/20 17:29:01,88.287,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.558,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.867,24336,39976.68,36.00,52.50,#N/A
6932,1/12/20 17:29:04,88.337,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.564,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.859,24336,39976.54,36.00,52.50,#N/A
6936,1/12/20 17:29:07,88.387,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.543,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.884,24348,39979.70,36.00,52.50,#N/A
6940,1/12/20 17:29:10,88.437,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.565,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.858,24343,39974.41,36.00,52.50,#N/A
6944,1/12/20 17:29:13,88.487,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.558,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.864,24327,39971.04,36.00,52.50,#N/A
6948,1/12/20 17:29:16,88.537,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.558,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.866,24332,39977.31,36.00,52.50,#N/A
6952,1/12/20 17:29:19,88.587,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.558,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.866,24344,39976.79,36.00,52.50,#N/A
6956,1/12/20 17:29:22,88.637,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.553,ppm (mg/L),10.832,°C,1018.000,hPa,Humid,0,0,,0,29.875,24342,39981.31,36.00,52.50,#N/A
6960,1/12/20 17:29:25,88.687,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.550,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.876,24331,39984.83,36.00,52.50,#N/A
6964,1/12/20 17:29:28,88.737,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.555,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.870,24335,39980.95,36.00,52.50,#N/A
6968,1/12/20 17:29:31,88.787,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.566,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.857,24322,39977.48,36.00,52.50,#N/A
6972,1/12/20 17:29:34,88.837,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.555,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.870,24319,39976.98,36.00,52.50,#N/A
6976,1/12/20 17:29:37,88.887,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.541,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.886,24321,39981.96,36.00,52.50,#N/A
6980,1/12/20 17:29:40,88.937,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.868,24326,39984.00,36.00,52.50,#N/A
6984,1/12/20 17:29:43,88.987,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.563,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.858,24322,39976.11,36.00,52.50,#N/A
6988,1/12/20 17:29:46,89.037,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.554,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.871,24315,39978.71,36.00,52.50,#N/A
6992,1/12/20 17:29:49,89.087,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.552,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.874,24316,39979.72,36.00,52.50,#N/A
6996,1/12/20 17:29:52,89.137,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.555,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.870,24311,39983.05,36.00,52.50,#N/A
7000,1/12/20 17:29:55,89.187,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.554,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.871,24312,39981.12,36.00,52.50,#N/A
7004,1/12/20 17:29:58,89.237,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.574,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.848,24312,39987.00,36.00,52.50,#N/A
7008,1/12/20 17:30:01,89.287,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.566,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.854,24319,39978.20,36.00,52.50,#N/A
7012,1/12/20 17:30:04,89.337,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.556,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.869,24319,39977.45,36.00,52.50,#N/A
7016,1/12/20 17:30:07,89.387,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.549,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.874,24304,39979.09,36.00,52.50,#N/A
7020,1/12/20 17:30:10,89.437,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.868,24314,39978.98,36.00,52.50,#N/A
7024,1/12/20 17:30:13,89.487,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.551,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.875,24307,39985.36,36.00,52.50,#N/A
7028,1/12/20 17:30:16,89.537,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.562,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.859,24301,39984.42,36.00,52.50,#N/A
7032,1/12/20 17:30:19,89.587,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.557,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.865,24303,39986.25,36.00,52.50,#N/A
7036,1/12/20 17:30:22,89.637,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.558,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.867,24311,39979.01,36.00,52.50,#N/A
7040,1/12/20 17:30:25,89.687,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.564,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.859,24310,39982.99,36.00,52.50,#N/A
7044,1/12/20 17:30:28,89.737,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.556,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.869,24292,39985.59,36.00,52.50,#N/A
7048,1/12/20 17:30:31,89.787,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.559,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.863,24292,39985.27,36.00,52.50,#N/A
7052,1/12/20 17:30:34,89.837,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.560,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.862,24301,39990.23,36.00,52.50,#N/A
7056,1/12/20 17:30:37,89.887,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.548,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.876,24292,39986.38,36.00,52.50,#N/A
7060,1/12/20 17:30:40,89.937,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.556,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.866,24277,39985.65,36.00,52.50,#N/A
7064,1/12/20 17:30:43,89.987,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.554,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.869,24288,39988.48,36.00,52.50,#N/A
7068,1/12/20 17:30:46,90.037,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.560,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.862,24293,39985.16,36.00,52.50,#N/A
7072,1/12/20 17:30:49,90.087,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.549,ppm (mg/L),10.850,°C,1018.000,hPa,Humid,0,0,,0,29.872,24297,39991.93,36.00,52.50,#N/A
7076,1/12/20 17:30:52,90.137,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.558,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.864,24286,39991.54,36.00,52.50,#N/A
7080,1/12/20 17:30:55,90.187,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.541,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.884,24277,39987.11,36.00,52.50,#N/A
7084,1/12/20 17:30:58,90.237,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.545,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.879,24289,39989.67,36.00,52.50,#N/A
7088,1/12/20 17:31:01,90.287,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.564,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.857,24291,39991.77,36.00,52.50,#N/A
7092,1/12/20 17:31:04,90.337,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.555,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.867,24286,39990.93,36.00,52.50,#N/A
7096,1/12/20 17:31:07,90.387,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.566,ppm (mg/L),10.850,°C,1018.000,hPa,Humid,0,0,,0,29.852,24292,39990.57,36.00,52.50,#N/A
7100,1/12/20 17:31:10,90.437,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.556,ppm (mg/L),10.850,°C,1018.000,hPa,Humid,0,0,,0,29.863,24281,39993.09,36.00,52.50,#N/A
7104,1/12/20 17:31:13,90.487,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.560,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.861,24273,39993.46,36.00,52.50,#N/A
7108,1/12/20 17:31:16,90.537,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.555,ppm (mg/L),10.850,°C,1018.000,hPa,Humid,0,0,,0,29.865,24287,39993.99,36.00,52.50,#N/A
7112,1/12/20 17:31:19,90.587,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.570,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.853,24271,39993.83,36.00,52.50,#N/A
7116,1/12/20 17:31:22,90.637,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.556,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.866,24269,39986.04,36.00,52.50,#N/A
7120,1/12/20 17:31:25,90.687,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.562,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.859,24266,39992.64,36.00,52.50,#N/A
7124,1/12/20 17:31:28,90.737,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.561,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.863,24271,39987.88,36.00,52.50,#N/A
7128,1/12/20 17:31:31,90.787,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.555,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.867,24270,39992.69,36.00,52.50,#N/A
7132,1/12/20 17:31:34,90.837,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.549,ppm (mg/L),10.844,°C,1018.000,hPa,Humid,0,0,,0,29.874,24267,39994.60,36.00,52.50,#N/A
7136,1/12/20 17:31:37,90.887,Batch 3_1 (PSt3),1/12/20 15:47:18,Framsted,9.541,ppm (mg/L),10.838,°C,1018.000,hPa,Humid,0,0,,0,29.887,24272,39991.60,36.00,52.50,#N/A
